date,open,high,low,close,volume
2017-04-06,124.1994,124.4721,123.8233,124.143,18832200
2017-04-07,124.1054,124.4533,123.6353,124.0772,16743100
2017-04-10,124.1994,124.6413,123.7857,124.1242,15619300
2017-04-11,124.0114,124.1994,122.6951,123.5883,33778400
2017-04-12,123.5695,123.6729,122.9584,123.09,15955200
2017-04-13,122.9208,123.6447,122.5823,122.6011,23683000
2017-04-17,122.949,123.6353,122.9019,123.6165,13325500
2017-04-18,123.2028,123.7857,123.1182,123.4284,12841100
2017-04-19,123.9644,124.3781,123.4567,123.6259,17764800
2017-04-20,124.1242,124.9328,123.9362,124.6601,21977900
2017-04-21,124.7729,124.8199,124.3122,124.6319,22454900
2017-04-24,126.014,126.2584,125.7977,126.1362,22469900
2017-04-25,126.5499,127.2738,126.437,127.0482,19384400
2017-04-26,127.0952,127.4055,126.7944,126.8696,25398500
2017-04-27,127.1799,127.6311,127.1046,127.6311,16136500
2017-04-28,128.1388,128.1858,127.6499,127.8568,22771900
2017-05-01,128.2799,129.1637,128.2235,128.9944,24815500
2017-05-02,129.1543,129.2671,128.8252,129.2107,18345100
2017-05-03,128.9192,128.9663,128.4491,128.797,23827600
2017-05-04,128.7781,129.2106,128.3926,128.8439,14630100
2017-05-05,129.173,129.3141,128.6936,129.3141,19330700
2017-05-08,129.3799,129.5961,129.1166,129.5961,13279900
2017-05-09,129.7936,130.3389,129.6808,130.0474,28426100
2017-05-10,130.1226,130.1696,129.6619,130.1226,20499400
2017-05-11,129.7654,130.0568,129.1637,130.0192,27232100
2017-05-12,130.0756,130.3389,129.9628,130.3107,19738600
2017-05-15,130.3671,130.7996,130.2449,130.7244,20481300
2017-05-16,131.0628,131.2885,130.6773,131.2697,21786000
2017-05-17,130.226,130.4705,127.9132,127.932,55642200
2017-05-18,127.8849,129.4833,127.7439,129.0508,41319900
2017-05-19,129.5115,130.1414,129.4269,129.5961,36730100
2017-05-22,129.8876,130.7526,129.8406,130.6868,19509700
2017-05-23,131.0723,131.0817,130.4799,130.8184,19687500
2017-05-24,131.2132,131.4859,130.8466,131.4201,15891900
2017-05-25,131.9184,132.8774,131.6363,132.5389,23928600
2017-05-26,132.5672,132.8304,132.3885,132.774,13851600
2017-05-30,132.7081,133.0466,132.6235,132.8868,20306400
2017-05-31,133.3569,133.3569,132.1629,132.8398,33229400
2017-06-01,133.1124,133.4133,132.5483,133.3569,20120700
2017-06-02,133.827,134.9082,133.6108,134.88,37222900
2017-06-05,134.8706,135.0869,134.6638,134.8518,15727500
2017-06-06,134.692,135.1339,134.1184,134.3159,22393000
2017-06-07,134.692,134.9552,134.0715,134.8424,18842400
2017-06-08,135.1432,135.1997,134.2501,134.9834,25417400
2017-06-09,135.1433,135.2937,129.85,131.6082,109783700
2017-06-12,130.4987,131.138,129.2482,130.903,104454000
2017-06-13,131.6363,132.1534,130.95,131.9654,51193000
2017-06-14,132.5013,132.5013,130.3294,131.3918,60093800
2017-06-15,130.0662,130.95,129.267,130.8089,55145200
2017-06-16,130.7411,130.8354,129.7606,130.2414,48087400
2017-06-19,131.5048,132.5418,131.3068,132.4193,39626500
2017-06-20,132.2872,132.4569,131.335,131.3821,40935100
2017-06-21,131.6839,132.7492,131.599,132.6832,35743400
2017-06-22,132.8906,133.1357,132.3061,132.6455,24099100
2017-06-23,132.4946,133.3242,132.1269,133.1545,21654300
2017-06-26,133.9182,134.1444,132.2401,132.5323,34411100
2017-06-27,132.0326,132.1929,130.1189,130.1283,65957800
2017-06-28,130.6091,132.1175,129.8549,132.0044,57427200
2017-06-29,131.4576,131.4576,128.4502,129.7135,88769400
2017-06-30,130.0811,130.7316,129.3363,129.7606,68898300
2017-07-03,130.3546,130.5054,128.3088,128.3936,32797000
2017-07-05,128.799,130.0057,128.3653,129.6569,42116600
2017-07-06,128.6671,129.2139,128.026,128.4879,48430500
2017-07-07,128.9216,130.2226,128.9122,129.8737,36970400
2017-07-10,129.9586,131.0334,129.6287,130.7223,24853500
2017-07-11,130.5337,131.2502,130.0435,131.0899,31517700
2017-07-12,132.2118,132.7963,131.9478,132.6455,36045800
2017-07-13,132.8058,133.2583,132.5512,132.9377,31073600
2017-07-14,133.5316,134.1539,133.1074,133.9842,34544800
2017-07-17,134.1256,134.5215,133.7956,134.0502,25343200
2017-07-18,133.9559,134.9741,133.5317,134.9458,25748500
2017-07-19,135.3417,135.9357,135.2852,135.7377,33752300
2017-07-20,136.0865,136.1714,135.304,135.9168,36139400
2017-07-21,135.4171,135.8602,135.1437,135.8602,39697100
2017-07-24,135.8414,136.5767,135.6811,136.4825,26712700
2017-07-25,136.03,136.4542,135.766,136.1337,28120900
2017-07-26,136.473,136.6521,136.2562,136.5767,18610600
2017-07-27,137.4723,137.6043,134.1538,135.7188,80665900
2017-07-28,134.9081,135.832,134.6912,135.6057,38013200
2017-07-31,135.9922,136.1619,134.7383,135.0306,33848600
2017-08-01,135.4926,135.5303,134.927,135.3418,20149400
2017-08-02,136.2185,136.2468,134.4461,135.7094,41769700
2017-08-03,135.8414,135.9168,134.9364,135.1815,27112800
2017-08-04,135.4832,135.7283,134.8704,135.4266,29472900
2017-08-07,135.6717,136.2845,135.4832,136.2845,17933900
2017-08-08,136.0205,137.1424,135.6623,136.0488,30810400
2017-08-09,134.9269,135.9357,134.6158,135.8697,36169500
2017-08-10,135.0966,135.1909,132.8246,132.9566,63331700
2017-08-11,133.1357,134.2576,132.834,133.9653,45862500
2017-08-14,135.0306,135.8979,134.9929,135.6905,34161000
2017-08-15,136.0299,136.0394,135.4171,135.7848,25509200
2017-08-16,136.1242,136.6615,135.5679,136.0204,31913000
2017-08-17,135.4925,135.7,133.2394,133.2394,70191000
2017-08-18,133.3148,134.0596,132.5983,133.1451,60751900
2017-08-21,133.1357,133.428,132.1553,132.9755,37111500
2017-08-22,133.6919,135.1438,133.6448,135.0024,36294200
2017-08-23,134.3235,134.8232,134.2293,134.5215,25702300
2017-08-24,134.8232,134.9741,133.3714,134.1256,38160800
2017-08-25,134.6441,134.9835,133.6636,133.8428,26380400
2017-08-28,134.2481,134.5687,133.8239,134.2576,15362100
2017-08-29,133.1074,135.0118,132.9848,134.7855,24498300
2017-08-30,134.8986,136.5956,134.8138,136.3693,33642700
2017-08-31,136.7559,137.84,136.6805,137.8306,38480700
2017-09-01,138.0097,138.1982,137.2744,137.642,22293600
2017-09-05,137.2367,137.5289,135.3795,136.4071,44794300
2017-09-06,136.7559,137.133,135.832,136.8219,30722700
2017-09-07,137.0764,137.4912,136.6427,137.1424,22721100
2017-09-08,136.9632,137.0292,135.813,135.9545,27890100
2017-09-11,137.0198,137.7552,136.9821,137.5195,27126300
2017-09-12,137.906,138.0286,137.199,137.8495,30256700
2017-09-13,137.6138,138.0569,137.3875,138.038,28450900
2017-09-14,137.5007,137.9155,137.1424,137.2272,35296400
2017-09-15,137.1989,138.1982,136.9726,137.6986,46422400
2017-09-18,137.8583,138.2929,137.1024,137.5181,24858200
2017-09-19,137.7638,137.9528,137.2914,137.7544,20871200
2017-09-20,137.7071,137.8583,136.271,137.3292,34236200
2017-09-21,137.2347,137.2442,136.0064,136.4883,28841800
2017-09-22,136.0537,136.5545,135.912,136.356,21702400
2017-09-25,135.8175,135.8931,134.2585,134.9199,54947700
2017-09-26,135.6096,135.8647,134.797,135.2695,29628800
2017-09-27,135.9875,136.9985,135.6474,136.4883,33249400
2017-09-28,136.1576,136.5828,135.8458,136.441,24149400
2017-09-29,136.7151,137.5276,136.3561,137.4237,43102400
2017-10-02,137.6315,138.1039,136.9324,137.5465,27351300
2017-10-03,137.726,138.0,137.4237,137.8394,19715200
2017-10-04,137.5748,138.2645,137.4426,137.9716,26381100
2017-10-05,138.4724,139.3983,138.3307,139.3227,31562400
2017-10-06,138.8504,139.5117,138.8504,139.5117,23561100
2017-10-09,139.6913,139.8424,139.1716,139.3511,13704800
2017-10-10,139.8235,139.9652,138.8409,139.455,19223100
2017-10-11,139.3889,139.8991,139.2094,139.8708,12439100
2017-10-12,139.6629,140.1637,139.4739,139.6157,14513500
2017-10-13,140.1825,140.3148,139.6251,140.1542,18409900
2017-10-16,140.5038,140.6738,140.2014,140.636,21809400
2017-10-17,140.5888,140.8345,140.3715,140.8156,13138200
2017-10-18,140.9573,140.9762,140.4377,140.6455,17218200
2017-10-19,139.8235,140.1447,139.1432,140.1258,27680300
2017-10-20,140.6928,140.8156,140.3338,140.5038,30173300
2017-10-23,140.7967,140.8061,139.3889,139.5873,29297100
2017-10-24,139.8613,140.1164,139.3038,139.8235,20289500
2017-10-25,139.5495,140.003,138.2551,139.2944,36179100
2017-10-26,139.2094,139.559,138.8126,138.8504,28230200
2017-10-27,141.184,143.1587,140.9667,142.8942,60165100
2017-10-30,142.7902,143.7917,142.658,143.2154,31733400
2017-10-31,143.6784,143.9618,143.2627,143.754,26319300
2017-11-01,144.3303,144.3964,143.1398,143.7067,29481600
2017-11-02,143.5461,143.6028,142.4502,143.4328,31017400
2017-11-03,143.9523,144.831,143.461,144.8121,26199200
2017-11-06,144.6988,145.3601,144.6515,145.3034,28693900
2017-11-07,145.1901,145.5774,144.8783,145.3885,21333100
2017-11-08,145.3129,146.0121,145.1428,145.9743,17373500
2017-11-09,144.7743,145.2845,143.7161,145.209,40594500
2017-11-10,144.8689,145.313,144.6138,145.1996,20150800
2017-11-13,144.6516,145.568,144.6516,145.3791,12522400
2017-11-14,144.8688,145.0295,144.1508,144.8499,25173800
2017-11-15,144.2264,144.5571,143.4044,144.1697,24808000
2017-11-16,144.8972,146.3428,144.8688,146.0121,34790600
2017-11-17,146.0499,146.1538,145.3129,145.4546,28725800
2017-11-20,145.5585,145.6908,145.1334,145.3412,21143900
2017-11-21,146.0309,146.9852,145.9648,146.9191,20147800
2017-11-22,147.0513,147.2403,146.7679,147.0986,17299000
2017-11-24,147.2497,147.6843,147.1647,147.6371,8280600
2017-11-27,147.5899,147.9206,147.2309,147.571,22653400
2017-11-28,147.9017,148.0435,147.1081,147.949,25227300
2017-11-29,147.7789,147.8167,144.6704,145.3696,71986300
2017-11-30,145.9837,146.8719,145.6436,146.5884,56595500
2017-12-01,145.6908,146.6734,143.8579,145.9648,59015800
2017-12-04,146.8813,147.0419,144.1413,144.2831,51319100
2017-12-05,144.2547,146.0215,143.7067,144.3775,40604200
2017-12-06,143.839,145.2562,143.6689,145.0295,28647800
2017-12-07,145.02,145.9365,144.8688,145.5208,32666200
2017-12-08,146.5884,146.9474,145.9365,146.1632,28081700
2017-12-11,146.2294,147.3442,146.2199,147.297,20821500
2017-12-12,147.2309,147.5332,146.7868,147.0986,20310300
2017-12-13,147.6938,147.8544,147.1647,147.382,24418500
2017-12-14,147.6372,148.0151,147.1175,147.2782,24594700
2017-12-15,147.8545,149.1111,147.6088,148.9505,49816200
2017-12-18,149.9342,150.3224,149.6596,150.1993,26844500
2017-12-19,149.9152,150.0667,148.8927,149.3092,31415000
2017-12-20,149.83,149.8584,148.5613,149.1483,38972600
2017-12-21,149.3566,149.83,148.9969,149.1673,18638700
2017-12-22,148.94,149.0536,148.5992,148.9968,23330400
2017-12-26,148.1637,148.3814,147.6524,148.1921,21918700
2017-12-27,148.2015,148.6086,148.069,148.211,22388200
2017-12-28,148.6844,148.7128,148.211,148.3909,25393800
2017-12-29,148.5234,148.5518,147.4157,147.4725,33186000
2018-01-02,148.23,150.0951,147.8607,150.0573,32573300
2018-01-03,150.1992,151.6478,150.1708,151.5153,29383600
2018-01-04,152.0361,152.2349,151.5627,151.7804,24776100
2018-01-05,152.5,153.4089,152.216,153.3048,26992300
2018-01-08,153.3048,153.977,153.248,153.9013,23159100
2018-01-09,154.2042,154.3651,153.4468,153.9107,24782400
2018-01-10,153.229,153.5793,152.5473,153.5509,34004000
2018-01-11,153.816,154.6113,153.5793,154.6019,20473500
2018-01-12,154.4693,155.899,154.2705,155.738,37762700
2018-01-16,156.77,157.5653,154.8291,155.293,41231800
2018-01-17,156.0315,157.2056,155.2741,156.9689,33849900
2018-01-18,156.7226,157.357,156.3534,156.9972,26432200
2018-01-19,157.4612,157.7452,156.7321,157.4896,38937600
2018-01-22,157.4328,159.1749,157.2529,159.1749,26081400
2018-01-23,159.6672,160.6329,159.5915,160.4909,37989700
2018-01-24,160.8318,161.1821,158.5311,159.4494,54287400
2018-01-25,160.5477,160.6045,158.8813,159.3926,28925000
2018-01-26,160.2826,161.8542,159.9701,161.8353,32038200
2018-01-29,161.4945,161.8164,160.7087,161.0495,37277800
2018-01-30,159.5819,160.4056,158.8908,159.724,44987700
2018-01-31,160.6235,160.9454,159.3832,160.3868,42449200
2018-02-01,159.1559,160.6992,158.5121,159.0234,38037900
2018-02-02,158.3985,158.7772,155.719,155.8516,68478100
2018-02-05,154.3936,156.931,149.5933,149.7069,105372200
2018-02-06,147.5198,153.8633,146.8476,153.674,118537900
2018-02-07,153.1817,154.848,151.6763,151.6857,91028300
2018-02-08,152.0739,152.2443,145.2854,145.2854,94184800
