date,open,high,low,close,volume
2022-03-21,160.0571,162.8371,159.5676,161.8876,95811400
2022-03-22,162.0148,165.8423,161.4275,165.255,81532000
2022-03-23,164.4425,168.9943,164.1096,166.6156,98062700
2022-03-24,167.4476,170.4626,166.6156,170.3941,90131400
2022-03-25,170.2081,171.5786,169.102,171.0304,80546200
2022-03-28,168.5342,172.019,168.3678,171.8918,90371900
2022-03-29,172.9587,175.2297,172.6161,175.1808,100589400
2022-03-30,174.7795,175.8171,172.9686,174.016,92633200
2022-03-31,174.0845,174.2705,170.7171,170.9227,103049300
2022-04-01,170.355,171.187,168.3091,170.629,78751300
2022-04-04,170.8835,174.7208,170.7563,174.6718,76468400
2022-04-05,173.7517,174.5348,170.7367,171.3632,73401800
2022-04-06,168.7202,169.9634,166.5373,168.2014,89058800
2022-04-07,167.5456,169.6991,166.2632,168.5049,77594700
2022-04-08,168.1524,168.1524,165.6269,166.4981,76575500
2022-04-11,165.1473,165.4605,162.0051,162.2498,72246700
2022-04-12,164.4719,166.2828,163.121,164.1195,79265200
2022-04-13,163.8552,167.4281,163.2483,166.8017,70618900
2022-04-14,167.017,167.6533,161.5548,161.7995,75329400
2022-04-18,160.4585,163.0819,160.1159,161.5842,69023900
2022-04-19,161.5352,164.2761,160.4486,163.8649,67723800
2022-04-20,165.1963,165.3137,162.5924,163.6986,67929800
2022-04-21,165.3431,167.9077,162.4064,162.9057,87227800
2022-04-22,162.9449,164.3251,158.0896,158.3735,84882400
2022-04-25,157.7176,159.7243,155.1137,159.4404,96046400
2022-04-26,158.8237,158.9118,153.4105,153.4888,95623200
2022-04-27,152.6176,156.4157,152.0988,153.2637,88063200
2022-04-28,155.887,161.0457,155.5738,160.1843,130216800
2022-04-29,158.4224,162.6903,153.9293,154.3208,131747600
2022-05-02,153.4007,154.8886,150.0334,154.6243,123055300
2022-05-03,154.8103,157.3162,153.0189,156.1122,88966500
2022-05-04,156.2982,162.9644,155.8969,162.5141,108256500
2022-05-05,160.3899,160.6151,151.6779,153.4594,130525300
2022-05-06,152.9399,156.3024,151.1459,154.1849,116124600
2022-05-09,151.8811,152.7634,148.5088,149.0676,131577900
2022-05-10,152.4595,153.6555,149.9205,151.4694,115366700
2022-05-11,150.4793,152.3909,142.9406,143.617,142689800
2022-05-12,139.9604,143.3229,136.0685,139.7545,182602000
2022-05-13,141.7446,145.1855,140.2937,144.215,113990900
2022-05-16,142.6857,144.6169,141.3427,142.6759,86643800
2022-05-17,145.9306,146.8227,143.7935,146.3031,78336300
2022-05-18,143.9601,144.4601,137.1469,138.0488,109742900
2022-05-19,137.1273,138.8722,133.9118,134.6471,136095600
2022-05-20,136.3528,137.9312,130.0004,134.8824,137426100
2022-05-23,135.0784,140.4408,134.9412,140.2937,117726300
2022-05-24,138.039,139.1762,134.6275,137.5978,104132700
2022-05-25,135.7058,138.9997,135.6176,137.7547,92482700
2022-05-26,134.6863,141.4995,134.4412,140.9505,90601500
2022-05-27,142.5288,146.7344,142.4014,146.6952,90978500
2022-05-31,146.1365,147.6952,143.9503,145.911,103718400
2022-06-01,146.9501,148.7539,144.7738,145.7835,74286600
2022-06-02,144.9208,148.2931,143.9699,148.2343,72348100
2022-06-03,144.0091,145.0581,141.6171,142.519,88570300
2022-06-06,144.1366,145.6463,142.0485,143.2641,71598400
2022-06-07,141.5093,146.0678,141.2642,145.7835,67808200
2022-06-08,145.6561,146.9207,144.5581,145.0483,53950200
2022-06-09,144.1856,145.0385,139.7251,139.833,69473000
2022-06-10,137.5194,137.99,134.3628,134.4314,91437900
2022-06-13,130.2553,132.5394,128.8534,129.2847,122207100
2022-06-14,130.5101,131.2551,128.8926,130.1474,84784300
2022-06-15,131.6473,134.6373,129.5592,132.7648,91533000
2022-06-16,129.4808,129.7847,126.5006,127.5005,108123900
2022-06-17,127.5103,130.4611,127.2554,128.971,134520300
2022-06-21,130.7944,134.3628,130.6964,133.1962,81000500
2022-06-22,132.1374,135.049,131.2748,132.6864,73409200
2022-06-23,134.1275,135.8627,132.9609,135.549,72433800
2022-06-24,137.1469,139.1173,137.0195,138.8723,89116800
2022-06-27,139.8918,140.6663,138.1958,138.8723,70207900
2022-06-28,139.333,140.5976,134.6177,134.7353,67083400
2022-06-29,134.7549,137.9017,133.9805,136.4901,66242400
2022-06-30,134.549,135.647,131.1375,134.0294,98964500
2022-07-01,133.3628,136.3038,132.9903,136.1959,71051600
2022-07-05,135.0588,138.8233,134.2354,138.7742,73353800
2022-07-06,138.5684,141.2838,138.3037,140.1075,74064300
2022-07-07,140.4702,143.666,140.4604,143.47,66253700
2022-07-08,142.4014,144.6464,142.1465,144.1464,64547800
2022-07-11,142.8033,143.7543,140.9505,142.0191,63141600
2022-07-12,142.8915,145.5286,142.1955,142.9896,77588800
2022-07-13,140.1761,143.568,139.3232,142.6269,71185600
2022-07-14,141.2446,146.0188,140.431,145.5482,78140700
2022-07-15,146.8325,147.8912,145.2836,147.2148,76259900
2022-07-18,147.7736,148.5873,143.8131,144.1758,81420900
2022-07-19,145.0091,148.254,144.019,148.0285,82982400
2022-07-20,148.1461,150.6949,147.4108,150.0283,64823400
2022-07-21,151.4596,152.5085,148.95,152.2929,65086600
2022-07-22,152.3321,153.2045,150.391,151.0576,66675400
2022-07-25,150.9792,151.989,149.2833,149.9401,53623900
2022-07-26,149.2637,150.0773,147.8324,148.6167,55138700
2022-07-27,149.5774,154.2339,149.1656,153.7045,78620700
2022-07-28,153.8908,154.5378,151.3713,154.2535,81378700
2022-07-29,158.067,160.4099,156.3612,159.312,101786900
2022-08-01,157.8414,160.3707,157.7238,158.3316,67829400
2022-08-02,156.9494,159.2139,156.4886,156.8611,59907000
2022-08-03,157.6748,163.3116,157.5866,162.8607,82507500
2022-08-04,162.7431,163.8999,161.1942,162.547,55474100
2022-08-05,160.2204,162.8121,160.0143,162.3212,56697000
2022-08-08,163.3225,164.7362,161.1923,161.85,60276900
2022-08-09,161.0156,162.7826,160.2597,161.8991,63135500
2022-08-10,164.6085,166.2381,163.8428,166.14,70170500
2022-08-11,166.9449,167.8579,165.1092,165.4037,57149200
2022-08-12,166.7094,169.0163,166.297,168.9476,68039400
2022-08-15,168.3782,170.214,168.2113,170.0176,54091700
2022-08-16,169.6151,170.5281,168.5156,169.8605,56377100
2022-08-17,169.6053,172.9234,169.409,171.3527,79542000
2022-08-18,170.5673,171.6963,169.9489,170.96,62290100
2022-08-19,169.8605,170.5575,168.172,168.3782,70346300
2022-08-22,166.5817,166.7486,164.0784,164.5006,69026800
2022-08-23,164.0195,165.6197,163.5974,164.1668,54147100
2022-08-24,164.2551,165.0307,163.2047,164.4613,53841500
2022-08-25,165.6884,167.0235,165.2663,166.9155,51218200
2022-08-26,167.4456,167.9168,160.564,160.6229,78961000
2022-08-29,158.1982,159.9161,156.8925,158.424,73314000
2022-08-30,159.1602,159.5823,154.831,155.9992,77906200
2022-08-31,157.3736,157.6386,154.2616,154.3402,87991100
2022-09-01,153.7708,155.5182,151.8369,155.0666,74229900
2022-09-02,156.8238,157.4226,152.1314,152.956,76957800
2022-09-06,153.6039,154.2125,150.8748,151.6994,73714800
2022-09-07,151.9841,153.8002,150.7963,153.1032,87449600
2022-09-08,151.8074,153.4959,149.8833,151.6307,84923800
2022-09-09,152.6222,154.9292,151.9154,154.4874,68028800
2022-09-12,156.6667,161.2512,156.382,160.4364,104956000
2022-09-13,156.971,157.5993,150.5607,151.022,122656600
2022-09-14,151.9546,154.2223,150.7962,152.4651,87965400
2022-09-15,151.8172,152.3964,148.6071,149.579,90481100
2022-09-16,148.4402,148.5777,145.6523,147.9396,162278800
2022-09-19,146.575,151.7289,146.3689,151.6503,81474200
2022-09-20,150.5901,155.1844,150.276,154.026,107689800
2022-09-21,154.4579,155.8323,150.7865,150.9043,101696800
2022-09-22,149.5888,151.6405,148.1457,149.9422,86652500
2022-09-23,148.4206,148.6955,145.8388,147.6745,96029900
2022-09-26,146.9186,150.9533,146.899,148.0083,93339400
2022-09-27,149.9422,151.8859,147.2033,148.9801,84442700
2022-09-28,144.9356,147.8807,142.1869,147.0953,146691400
2022-09-29,143.4238,144.0325,138.1031,139.8701,128138200
2022-09-30,138.6921,140.4788,135.4722,135.6685,124925300
2022-10-03,135.6784,140.4493,135.1679,139.8407,114311700
2022-10-04,142.3735,143.5417,141.6176,143.4239,87830100
2022-10-05,141.431,144.6804,140.3904,143.7183,79471000
2022-10-06,143.1391,144.8374,142.5599,142.7661,68402200
2022-10-07,139.929,140.4788,136.8956,137.5239,85925600
2022-10-10,137.8479,139.2909,136.0318,137.8479,74899000
2022-10-11,137.3374,138.7608,135.6882,136.4342,77033700
2022-10-12,136.5815,137.789,135.6293,135.806,70433700
2022-10-13,132.5173,140.9598,131.9087,140.3708,113224000
